P_net,T_in_ref_blk,p_high,PR,pinch_PHX,dTemp_HTF_PHX,load,T_HTF_in,T_amb_input,eta_gross,eta_Q,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,1.13,1248.12,306.59,0.5085308972451826,1.0136341685136419,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.49,1255.4,313.79,0.4094849221116913,0.9303066348136905,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,1.02,1252.9,287.24,0.5126816741720928,1.0076357656492467,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,1.02,1254.77,270.36,0.5139743728833447,1.0087147762835662,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,1.06,1224.14,291.65,0.5019226946374025,0.9937724049318034,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,1.16,1229.5,285.19,0.5114055621851191,1.0050375962319602,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.63,1244.29,273.7,0.47003091940145436,0.9879115533248765,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.96,1258.06,251.7,0.511328933163077,1.0044150103984861,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.74,1224.88,251.18,0.47886572303933406,0.974732027086785,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.53,1238.13,264.48,0.42858191290510816,0.9379154864439045,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,1.05,1245.81,290.61,0.51037851279721,1.0062339186792615,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.61,1232.09,259.02,0.4577279528220583,0.9740623208549869,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.82,1251.66,309.89,0.48785043973891973,0.9824474207524698,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.52,1235.36,305.22,0.4127787402092291,0.932126210403019,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.6,1233.18,255.56,0.45473512786751763,0.9694524423545813,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.86,1234.77,267.75,0.49470730753805403,0.9811260748447959,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,1.0,1237.54,318.08,0.49773664432717646,0.996254964480682,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.71,1226.46,285.5,0.4755099244585253,0.9770231531690247,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.58,1238.82,277.18,0.4504459460200707,0.962922953126532,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,1.05,1228.9,252.13,0.506192394350078,0.995880570670984,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,1.16,1256.31,265.15,0.5209694567007096,1.0206978858785838,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.74,1259.87,314.2,0.4816737815292642,0.9779826791689754,
